Date,Security1,Security2,Security3,Security4,Security5,Security6,Security7,Security8,Security9,Security10
29/11/2000,13.01741,8.51248,64.56948,0.66924,6.75206,4.10908,4.37538,5.68444,12.76202,0.49418
30/11/2000,12.78784,8.27984,62.87723,0.69887,6.98537,4.1383,4.60468,5.53355,12.40698,0.44876
01/12/2000,12.86353,8.38268,65.07993,0.70588,6.89335,4.17598,4.4304,5.59033,12.64314,0.38532
04/12/2000,12.78663,8.16522,63.32456,0.72578,7.0214,4.11097,4.44053,5.46838,12.70363,0.33943
05/12/2000,13.02431,8.50635,66.36054,0.72578,7.19682,4.17586,4.54124,5.48139,12.99962,0.39165
06/12/2000,13.39245,8.50635,69.6801,0.72578,7.2022,4.23092,4.52166,5.56508,13.47915,0.46794
07/12/2000,13.43107,8.91804,68.85129,0.73104,7.23293,4.17504,4.54215,5.49685,13.53819,0.40326
08/12/2000,13.5574,8.91804,69.48093,0.72807,7.22377,4.20963,4.64829,5.45042,13.59966,0.42886
11/12/2000,13.91758,9.23023,71.64971,0.73815,7.29573,4.16753,4.70145,5.60729,13.71861,0.42232
12/12/2000,14.33618,9.12122,70.90078,0.73257,7.34041,4.14903,4.72035,5.84561,13.77693,0.40629
13/12/2000,14.12783,9.05651,69.53444,0.72905,7.31806,4.1242,4.74307,5.74425,13.95043,0.36824
14/12/2000,14.91751,9.08535,67.08744,0.72905,7.27683,4.10013,4.84748,5.59297,13.831,0.38592
15/12/2000,14.71132,8.89361,65.93707,0.72905,7.1781,4.05954,4.84405,5.48015,13.23722,0.39855
18/12/2000,14.63188,8.74025,67.01697,0.72247,7.33492,4.00247,4.85732,5.67288,13.11867,0.38133
19/12/2000,14.94306,9.08943,68.27882,0.74011,7.39389,4.05442,4.81629,5.53311,13.53437,0.38594
20/12/2000,14.7746,8.75628,66.60454,0.73932,7.2991,4.24239,4.85534,5.59348,13.35628,0.37755
21/12/2000,14.2315,9.03461,67.72118,0.74502,7.30332,4.34706,4.94383,5.39776,13.17854,0.37843
22/12/2000,14.61722,9.24744,69.60273,0.77103,7.32533,4.5212,4.94383,5.51407,13.29777,0.40708
25/12/2000,14.61722,9.24744,69.60273,0.77103,7.32533,4.5212,4.94383,5.51407,13.29777,0.40708
26/12/2000,14.61722,9.24744,69.60273,0.77103,7.26477,4.5212,5.04367,5.51407,13.29777,0.40708
27/12/2000,14.78609,9.58809,71.30011,0.80927,7.26477,4.556,5.068,5.7293,13.23943,0.40708
28/12/2000,15.17392,9.64997,71.77179,0.77143,7.07615,4.48337,5.10515,5.67383,13.41633,0.40708
29/12/2000,15.12402,9.98578,73.188,0.77349,7.29026,4.48586,5.10515,5.6824,13.71245,0.40708
01/01/2001,15.12402,9.98578,73.188,0.77353,7.29026,4.48586,5.16005,5.6824,13.71245,0.40708
02/01/2001,15.08721,9.85409,71.1489,0.76357,7.16653,4.5711,4.9946,5.82566,13.41616,0.42198
03/01/2001,15.22917,9.84159,73.19701,0.76357,7.07329,4.48465,5.08517,5.6408,13.29726,0.40558
04/01/2001,16.19099,10.44404,75.55884,0.76357,7.39304,4.54457,5.15411,5.96237,13.77216,0.47078
05/01/2001,15.76869,10.53795,75.99538,0.77305,7.69702,4.68027,5.12283,6.17002,14.07042,0.46288
08/01/2001,15.53236,10.67395,75.29243,0.77838,7.5987,4.63648,5.03202,6.2991,13.95061,0.49295
09/01/2001,15.19661,10.37792,74.66249,0.76246,7.74068,4.62973,5.05363,6.16945,14.12852,0.52347
10/01/2001,15.22107,10.47883,74.54885,0.79521,7.74336,4.67809,5.08779,6.16976,13.83171,0.56731
11/01/2001,15.36778,10.66798,78.21203,0.79592,7.50808,4.73335,4.90821,6.37813,13.65274,0.53747
12/01/2001,15.21607,10.70306,76.95709,0.79592,7.351,4.67201,4.7758,6.38725,13.65361,0.51934
15/01/2001,15.0164,10.64697,77.44094,0.79592,7.33618,4.67637,4.70417,6.34082,13.47501,0.48966
16/01/2001,15.14966,10.55627,76.46674,0.79451,7.34931,4.66964,4.7018,6.16309,13.53437,0.51072
17/01/2001,15.32101,10.68468,79.44838,0.78726,7.40455,4.6697,4.67183,6.29149,13.47552,0.5411
18/01/2001,16.11918,10.87999,81.46071,0.78821,7.15952,4.69869,4.7433,6.33531,13.7128,0.53342
19/01/2001,16.65037,10.22894,80.20164,0.77937,6.99574,4.61404,4.71358,6.39291,13.77252,0.56974
22/01/2001,16.70101,10.31195,81.56553,0.77489,7.05415,4.69689,4.68277,6.42283,13.89089,0.56389
23/01/2001,16.144,10.58964,82.36055,0.77489,7.25678,4.69286,4.50965,6.30363,14.06934,0.56407
24/01/2001,16,10.51912,82.40604,0.77489,7.25678,4.713,4.472,6.32739,14.06934,0.57148
25/01/2001,16.14967,10.44269,82.34988,0.78818,7.25678,4.65524,4.45962,6.342,14.06934,0.57015
26/01/2001,16.07143,10.31779,80.9899,0.80576,7.28083,4.57797,4.49705,6.29757,14.06934,0.54824
29/01/2001,16.30579,9.9039,83.75503,0.83187,7.45822,4.54349,4.62827,6.3178,14.36598,0.54655
30/01/2001,16.54099,10.10574,83.93861,0.83387,7.57431,4.53497,4.62323,6.3745,14.30551,0.53322
31/01/2001,16.73117,10.23384,84.67974,0.84639,7.69893,4.57319,4.73386,6.44025,14.42645,0.54431
01/02/2001,17.35035,10.50627,80.29191,0.84639,7.50289,4.5638,4.68762,6.46795,14.24835,0.54689
02/02/2001,17.3201,10.11223,78.75552,0.84639,7.43662,4.46381,4.76973,6.37137,14.18861,0.54024
05/02/2001,16.97646,10.23649,78.85538,0.88177,7.42936,4.38863,4.81155,6.21412,14.1287,0.50275
06/02/2001,17.12034,10.04631,80.66952,0.89623,7.35997,4.36409,4.96583,6.14503,14.30625,0.51126
07/02/2001,17.07107,10.28105,80.13899,0.89649,7.28499,4.34346,4.89546,6.12524,14.36598,0.50083
08/02/2001,16.87424,10.18965,79.6011,0.88947,7.51044,4.31449,4.90961,5.99942,14.30588,0.4973
09/02/2001,16.74985,10.17586,79.74679,0.88275,7.51776,4.32908,4.88329,5.94234,14.24688,0.49373
12/02/2001,16.51692,10.39611,80.86875,0.88275,7.62913,4.42971,4.75693,5.89453,14.1287,0.47764
13/02/2001,16.90141,10.27639,79.97749,0.88275,7.63,4.40972,4.76547,5.75244,14.24652,0.5077
14/02/2001,16.51982,9.92428,77.99848,0.88741,7.57778,4.36566,4.79082,5.57135,14.30643,0.52877
15/02/2001,17.3211,10.0403,77.12882,0.8884,7.58474,4.32448,4.88445,5.78829,14.30588,0.51529
16/02/2001,17.02388,10.08726,75.94951,0.89572,7.60612,4.24869,4.88438,5.73411,14.24743,0.5535
19/02/2001,17.17431,10.22071,76.80526,0.89721,7.6083,4.32159,4.81994,5.85767,14.06844,0.46933
20/02/2001,16.80283,9.68281,75.74228,0.90612,7.76675,4.17583,4.78093,5.58511,14.0688,0.44038
21/02/2001,16.59198,9.63512,71.75345,0.90612,7.74805,4.10022,4.80333,5.3957,13.9499,0.34191
22/02/2001,16.25527,9.31243,71.19352,0.90612,7.69275,3.94033,4.86243,5.66128,13.71227,0.21336
23/02/2001,16.33394,9.42913,69.95143,0.89879,7.63219,3.91921,4.80989,5.69744,13.89053,0.18771
26/02/2001,16.79854,9.4887,70.19235,0.86449,7.80782,3.99043,4.81543,5.75046,13.83153,0.23133
27/02/2001,16.56645,9.53266,72.22781,0.85876,7.64972,3.94278,4.83702,5.63087,12.76234,0.21853
28/02/2001,16.54139,9.5567,72.03206,0.9009,7.69142,3.97512,4.76139,5.71585,12.46618,0.23878
01/03/2001,16.30012,9.42569,70.48453,0.90732,7.56738,4.00652,4.69384,5.60365,12.34762,0.26817
02/03/2001,16.40125,9.59792,72.20953,0.90732,7.38608,3.89168,4.73916,5.61822,12.2881,0.26673
05/03/2001,16.52272,9.74845,71.66513,0.90732,7.30592,3.8484,4.83593,5.53009,12.16906,0.26673
06/03/2001,16.53434,9.86685,73.88457,0.89488,7.30592,3.87831,4.80089,5.75825,12.16906,0.26673
07/03/2001,16.68139,9.87885,72.94033,0.9121,7.51747,3.85845,4.8236,5.81227,12.1689,0.26673
08/03/2001,16.76526,9.86515,73.77432,0.90249,7.52774,3.87257,4.84392,5.75109,12.2881,0.26673
09/03/2001,16.78639,9.87914,72.87397,0.90205,7.58525,3.87552,4.71756,5.73348,12.40682,0.26673
12/03/2001,16.19119,9.45282,68.90262,0.90844,7.23082,3.75481,4.57113,5.57367,12.16953,0.22449
13/03/2001,16.00492,9.28764,69.22121,0.90844,6.90081,3.6865,4.39278,5.50507,11.75383,0.23108
14/03/2001,15.95575,9.07231,65.32198,0.90844,6.93711,3.62479,4.55542,5.30278,11.39765,0.21416
15/03/2001,16.18171,9.00649,65.50476,0.91714,6.92378,3.62225,4.31883,5.56936,11.27893,0.2185
16/03/2001,15.85087,8.58625,62.29009,0.94588,6.84061,3.58315,4.40074,5.39578,11.33785,0.23116
19/03/2001,16.19335,8.66038,61.35414,0.95188,6.65128,3.55215,4.38193,5.25662,11.01137,0.23735
20/03/2001,16.35651,8.55679,64.21347,0.93645,6.68057,3.51678,4.44482,5.40062,11.01151,0.25093
21/03/2001,16.45431,8.2027,60.52232,0.94464,6.42931,3.51289,4.41684,5.0339,11.07116,0.2494
22/03/2001,16,7.70935,56.8986,0.94464,6.24834,3.35996,4.53223,4.5467,10.77462,0.23403
23/03/2001,15.74287,8.03473,60.24857,0.94464,6.53755,3.43792,4.60752,4.74004,10.62553,0.2302
26/03/2001,15.88307,8.38355,63.57155,0.935,6.61648,3.50853,4.50216,5.09899,10.83315,0.23751
27/03/2001,15.85366,8.63956,65.91255,0.94481,6.56224,3.49385,4.45905,5.16673,10.74425,0.23179
28/03/2001,15.87302,8.3971,64.23671,0.96343,6.54763,3.47204,4.32451,4.73867,10.92247,0.21459
29/03/2001,15.80108,8.43389,65.158,0.94779,6.58818,3.49598,4.2974,4.66242,10.77407,0.19787
30/03/2001,15.89825,8.48994,66.156,0.96004,6.84185,3.52749,4.55107,4.57069,10.92317,0.21345
02/04/2001,15.86368,8.52229,64.76001,0.96004,6.69294,3.51088,4.54474,4.43402,10.98155,0.19656
03/04/2001,15.77326,8.18254,62.73565,0.96004,6.7129,3.49421,4.53345,4.42459,10.92415,0.17414
04/04/2001,15.59406,8.54791,63.51889,0.96173,6.42345,3.5771,4.5512,4.74746,10.65521,0.18167
05/04/2001,15.96022,8.68356,65.84394,0.9589,6.82823,3.62684,4.59355,4.91166,10.65521,0.20258
06/04/2001,16.11658,8.77337,66.24047,0.94058,6.64745,3.60142,4.57596,4.56578,10.86478,0.20064
09/04/2001,16.53701,8.86941,65.07965,0.91285,6.48126,3.60515,4.57903,4.70481,10.89293,0.18442
10/04/2001,16.94496,8.85485,65.85416,0.89629,6.43585,3.56376,4.65879,4.68459,10.86311,0.1801
11/04/2001,17.01917,8.96345,66.70367,0.89629,6.29266,3.57499,4.65879,4.66962,11.16092,0.19844
12/04/2001,16.76856,9.09631,67.91208,0.89629,6.09202,3.60405,4.65879,4.55726,11.30861,0.20665
13/04/2001,16.76856,9.09631,67.91208,0.93776,6.09202,3.60405,4.65879,4.55726,11.30861,0.22696
16/04/2001,16.76856,9.09631,67.91208,0.94291,6.0121,3.60405,4.54931,4.55726,11.30861,0.2432
17/04/2001,16.64806,8.90716,66.17031,0.91727,5.91454,3.56664,4.54544,4.55903,11.01194,0.21858
18/04/2001,17.14286,9.17347,70.10983,0.88364,6.16096,3.66034,4.56766,4.82359,11.15992,0.21639
19/04/2001,17.02821,9.22727,70.29457,0.85651,6.35382,3.67097,4.63827,4.94247,11.69477,0.22926
20/04/2001,16.85393,8.94459,69.27343,0.85651,6.21927,3.68129,4.55864,4.99716,11.78336,0.24408
23/04/2001,16.73362,8.57944,68.00578,0.85651,6.45758,3.5227,4.54135,4.78123,11.51623,0.24408
24/04/2001,16.44582,8.72688,68.9886,0.8648,6.59893,3.55596,4.55387,4.78148,11.66553,0.25693
25/04/2001,16.47791,8.66815,69.82245,0.8689,6.47377,3.57618,4.56478,4.74662,11.60557,0.24556
26/04/2001,17.09251,9.14611,70.55737,0.83261,6.25839,3.659,4.16995,4.70319,11.60617,0.27177
27/04/2001,16.90638,9.19933,71.24986,0.84159,6.25391,3.604,4.16734,4.76827,11.75398,0.3471
30/04/2001,16.90852,9.25193,70.94031,0.83322,6.46168,3.5349,4.16734,4.77166,11.75398,0.37893
01/05/2001,16.90852,9.25193,70.94031,0.83322,6.46168,3.5349,4.18692,4.77166,11.75398,0.36813
02/05/2001,16.91706,9.09985,70.22745,0.83322,6.31779,3.59522,4.16382,4.84013,11.99128,0.344
03/05/2001,16.91706,8.90598,69.29289,0.84927,6.30044,3.59018,4.21326,4.85386,11.51667,0.3937
04/05/2001,17.15157,9.03211,70.3753,0.83941,6.18686,3.68543,4.18063,5.03786,11.33844,0.4096
07/05/2001,16.71098,9.03222,69.89775,0.85938,6.18686,3.71112,4.17476,5.03506,11.66494,0.39728
08/05/2001,16.82267,8.95905,69.43381,0.83885,6.14026,3.68279,4.15592,4.9842,11.54606,0.42711
09/05/2001,16.56999,9.11153,69.59607,0.86143,6.08419,3.62557,4.23214,5.0679,11.60498,0.40496
10/05/2001,17.15223,9.29617,71.14487,0.86143,5.88687,3.63311,4.42716,5.19885,11.57515,0.40179
11/05/2001,17.26511,9.15377,70.18767,0.86143,6.16701,3.67087,4.34503,5.21989,11.75383,0.38579
14/05/2001,17.44548,9.06454,69.2426,0.88753,6.0401,3.64648,4.42154,5.15102,11.48655,0.39969
15/05/2001,17.23707,9.21666,69.82049,0.8877,6.14802,3.61621,4.4866,5.2023,11.45569,0.38229
16/05/2001,17.18715,9.19607,70.32779,0.92305,6.16973,3.61477,4.4866,5.155,11.45687,0.42655
17/05/2001,17.11184,9.312,72.48694,0.93601,6.19984,3.58055,4.44896,5.19574,11.78306,0.4309
18/05/2001,17.28166,9.29195,71.19811,0.93601,6.06645,3.56026,4.39441,5.16209,11.5753,0.45384
21/05/2001,17.91082,9.21915,71.82792,0.93601,6.01376,3.53522,4.22844,5.2744,11.78306,0.45129
22/05/2001,18.84101,8.96269,70.56044,0.93601,6.01642,3.53423,4.07664,5.15892,11.84242,0.45928
23/05/2001,18.4972,9.05469,69.77291,0.94148,6.09168,3.56024,4.07664,5.01917,11.81274,0.43187
24/05/2001,18.48798,8.94179,70.09895,0.93917,6.21017,3.56409,4.08153,5.01917,11.87195,0.4342
25/05/2001,17.98507,8.7936,68.11689,0.94592,6.18201,3.57772,4.05504,4.9972,11.84257,0.45948
28/05/2001,18.01981,8.86999,68.74318,0.96574,6.1171,3.60126,4.01483,4.94412,11.75383,0.42975
29/05/2001,17.88058,8.75427,67.84872,0.98197,6.23819,3.61968,3.98192,4.88993,11.69387,0.41857
30/05/2001,17.85714,8.77945,67.4871,0.98197,6.27946,3.58889,4.01248,4.90267,11.60483,0.39336
31/05/2001,18.1174,8.87052,66.7641,0.98197,6.18338,3.4574,3.95859,4.76048,11.51608,0.38662
01/06/2001,18.43214,8.69328,65.55858,1.03255,6.16667,3.43523,3.95859,4.71782,11.45643,0.41731
04/06/2001,18.16172,8.86528,66.12881,1.08716,6.26493,3.41889,4.03417,4.71782,11.48611,0.43719
05/06/2001,18.00377,8.92727,66.02942,1.05688,6.22441,3.39924,4.04904,4.80644,11.60498,0.39807
06/06/2001,18.10463,8.89416,66.21156,1.08586,6.27634,3.35865,4.06896,4.73557,11.63466,0.42256
07/06/2001,17.8415,8.83181,65.99225046,1.08046,6.28814,3.35544,4.04724,4.70126,11.7237,0.43688
08/06/2001,17.4258,8.88184,65.9858,1.08046,6.44901,3.357,3.96213,4.63146,11.72445,0.45285
11/06/2001,17.08199,8.82858,64.95229,1.08046,6.21105,3.34912,3.95133,4.58954,11.60632,0.42393
12/06/2001,17.96786,8.69904,63.41076,1.08647,6.20865,3.30931,4.03199,4.61828,11.33916,0.41499
13/06/2001,17.64914,8.82366,64.22201,1.08333,6.26528,3.31688,4.01778,4.87218,11.16063,0.39581
14/06/2001,17.64914,8.93598,64.53997,1.08503,6.32405,3.31426,4.09532,4.9041,11.04261,0.42997
15/06/2001,17.84219,8.90818,63.85614,1.08776,6.47662,3.33669,4.03711,5.01225,11.04148,0.41867
18/06/2001,17.66517,8.52515,63.30244,1.09108,6.4231,3.34217,4.03267,4.98724,11.01151,0.3854
19/06/2001,18.06669,8.52063,63.94055,1.09108,6.36677,3.23798,4.12097,4.90002,11.15992,0.38214
20/06/2001,17.72792,8.62594,63.74717,1.09108,6.40793,3.2301,4.10672,4.8144,10.95201,0.3681
21/06/2001,17.81183,8.48771,64.85855,1.11351,6.40301,3.25376,4.10281,4.81086,11.13024,0.36465
22/06/2001,17.91391,8.48379,65.49707,1.09991,6.67419,3.30053,4.15285,4.81086,11.10056,0.37195
25/06/2001,18.04606,8.51218,65.92677,1.10576,6.36187,3.31519,4.15614,4.8231,11.10056,0.35753
26/06/2001,17.62237,8.46559,64.24674,1.14207,6.35593,3.31726,4.18472,4.84282,10.98155,0.36695
27/06/2001,17.75298,8.53715,64.75754,1.17719,6.29871,3.34615,4.19961,4.83126,10.95215,0.37177
28/06/2001,17.58794,8.36085,62.77319,1.17719,6.13184,3.30877,4.12294,4.8809,10.83357,0.36625
29/06/2001,17.15013,8.45281,62.41434,1.17719,6.13184,3.32249,4.08732,4.91209,10.95173,0.36625
02/07/2001,17.74246,8.75742,63.07713,1.18549,5.86942,3.36341,4.15267,4.87495,10.95173,0.37532
03/07/2001,17.62808,8.70007,63.45514,1.17103,5.86652,3.30573,4.10837,4.91498,11.04105,0.36508
04/07/2001,17.09316,8.41909,62.68646,1.19769,5.70215,3.28292,4.08045,4.87723,10.98169,0.37166
05/07/2001,16.78776,8.26115,60.91984,1.19274,5.70121,3.24172,4.1235,4.79624,10.80347,0.36494
06/07/2001,15.93341,7.81949,60.06477,1.20163,5.64329,3.22094,4.1077,4.61767,10.80347,0.31139
09/07/2001,15.28314,7.97506,59.59878,1.20163,5.63959,3.20654,4.1802,4.55927,10.62539,0.30702
10/07/2001,15.26196,8.0658,59.08762,1.20163,5.72438,3.25665,4.19241,4.60389,10.65494,0.27186
11/07/2001,14.91418,7.71534,58.61823,1.22073,5.67014,3.23431,4.24627,4.62342,10.32873,0.24768
12/07/2001,15.81616,7.54381,60.00328,1.21342,5.72594,3.14324,4.24047,4.60089,10.32886,0.29346
13/07/2001,16.34141,7.79391,61.61673,1.20738,5.66397,3.13044,4.2015,4.65133,10.38809,0.33272
16/07/2001,16.81349,7.76436,61.24032,1.20953,5.56022,3.08165,4.14535,4.71456,10.41763,0.32377
17/07/2001,16.5813,7.90083,60.88133,1.21104,5.46264,2.92567,4.24687,4.73313,10.35827,0.28322
18/07/2001,16.77496,7.78955,60.60559,1.21104,5.53015,2.93798,4.31778,4.77552,10.35827,0.3392
19/07/2001,16.48677,7.96559,61.9244,1.21104,5.49049,2.97723,4.28373,4.79913,10.41763,0.36191
20/07/2001,15.77093,7.96212,60.80169,1.21596,5.70622,2.98283,4.28847,4.72518,10.41130619,0.3676
23/07/2001,16.06225,8.02851,60.83182,1.20362,5.5922,2.99223,4.2685,4.73247,10.40725221,0.36668
24/07/2001,16.13827,8.00589,59.17475,1.20818,5.61434,3.01014,4.23906,4.70183,10.4018689,0.35803
25/07/2001,16.26578,7.72796,57.89307,1.28409,5.78334,2.97168,4.25092,4.65843,10.39717884,0.33303
26/07/2001,16.83036,7.78228,59.19203,1.29942,5.8273,2.96014,4.28423,4.67316,10.39534368,0.35167
27/07/2001,16.7872,7.79097,59.71816,1.29942,5.79845,2.98878,4.23859,4.75048,10.3908886,0.33831
30/07/2001,16.87943,8.07097,60.30122,1.29942,5.81923,2.98345,4.15407,4.76813,10.38809,0.35008
31/07/2001,16.3746,8.18576,60.77826,1.31773,5.66323,2.97089,4.2275,4.70581,10.56617,0.34823
01/08/2001,16.29543,8.24925,59.45886,1.30925,5.87051,3.0091,4.18049,4.73573,10.71471,0.34211
02/08/2001,16.39574,8.29666,59.8894,1.29356,5.83847,2.99473,4.19252,4.71182,10.77448,0.32575
03/08/2001,16.54846,8.23734,60.1368,1.31505,5.90995,2.96727,4.22475,4.69589,10.77476,0.3259
06/08/2001,16.14272,8.34008,59.6189,1.30996,5.89304,2.94087,4.19386,4.65459,10.74508,0.31745
07/08/2001,16.1111,8.24336,60.2362,1.30996,5.89999,2.93809,4.22045,4.68313,10.80444,0.30121
08/08/2001,16.17302,8.13444,60.04824,1.30996,5.85721,2.91754,4.38806,4.6856,10.95257,0.28804
09/08/2001,16.51011,8.08356,59.05925,1.30996,5.85721,2.90589,4.52507,4.67995,10.71484,0.2702
10/08/2001,16.69768,8.0176,57.91954,1.30996,5.96569,2.84962,4.44963,4.61788,10.86381,0.27244
13/08/2001,16.49947,8.28135,58.38708,1.30996,5.97825,2.87227,4.50691,4.61904,10.80403,0.27386
14/08/2001,16.16162,8.42663,60.4279,1.30996,5.92357,2.93843,4.51902,4.69185,10.95229,0.25858
15/08/2001,16.16162,8.42663,61.03272,1.30996,5.96091,2.93843,4.59533,4.70064,11.15992,0.26307
16/08/2001,15.06109,8.4958,61.57021,1.30996,5.95511,2.88336,4.54314,4.77904,11.13024,0.2882
17/08/2001,13.96973,8.2068,60.20779,1.30996,5.93472,2.86876,4.46048,4.68495,11.15992,0.30515
20/08/2001,14.86755,8.1795,59.19036,1.30996,5.80459,2.88707,4.48888,4.52995,10.95215,0.2974
21/08/2001,14.7474,8.1522,59.64871,1.406,5.87223,2.97268,4.56384,4.55625,11.07059,0.30199
22/08/2001,15.26718,8.43945,61.41816,1.48093,5.93439,3.09474,4.56508,4.58671,10.89265,0.2988
23/08/2001,15.40832,8.57948,60.83928,1.6665,5.93033,3.09903,4.60883,4.51989,11.01123,0.30708
24/08/2001,15.66308,8.78831,62.43822,1.6021,5.94966,3.10952,4.53935,4.56577,10.83315,0.30332
27/08/2001,15.71654,8.83736,63.37636,1.6021,6.11647,3.06354,4.62677,4.5943,10.92205,0.31384
28/08/2001,15.29412,8.6806,61.72321,1.6021,6.10286,3.06305,4.64609,4.50434,10.95201,0.32203
29/08/2001,15.40858,8.76613,61.72673,1.62037,6.17137,3.10765,4.72551,4.57118,10.95187,0.31643
30/08/2001,15.55445,8.52716,60.31505,1.52097,6.06364,3.09449,4.69983,4.50833,11.10041,0.31643
31/08/2001,15.86288,8.50987,60.1111,1.43064,6.25594,3.12796,4.7216,4.42641,10.83357,0.31481
03/09/2001,16.11072,8.38588,59.0047,1.52841,6.42794,3.1078,4.64918,4.27331,10.77379,0.30195
04/09/2001,16.15381863,8.30834,58.68985,1.56014,6.62335,3.08383,4.67826,4.26377,10.98155,0.29383
05/09/2001,16.19606311,8.13205,57.26033,1.56014,6.72005,3.03444,4.71455,4.18807,10.80361,0.29694
06/09/2001,16.24105082,7.97918,55.16008,1.56014,6.49938,2.94695,4.68875,4.31352,10.77379,0.30551
07/09/2001,16.28121137,7.93503,52.17177,1.49376,6.39852,2.88967,4.54442,4.31139,10.38795,0.30972
10/09/2001,16.32371459,7.70635,50.72236,1.53049,6.21914,2.86546,4.67151,4.22831,10.38782,0.31843
11/09/2001,16.36396,7.55601,44.81863,1.54819,6.22199,2.7169,4.34869,3.9079,10.38795,0.29269
12/09/2001,16.41144041,7.29389,46.03415,1.52228,5.93171,2.67384,4.47818,4.07533,9.49902,0.29269
13/09/2001,16.45265052,7.29178,48.53205,1.54821,5.98767,2.65936,4.37194,4.27942,9.3792,0.28085
14/09/2001,16.4981232,6.64912,45.64872,1.54821,5.89271,2.54682,4.3608,4.12494,9.46788,0.26528
17/09/2001,16.54128201,7.08348,46.96578,1.54821,5.61113,2.51075,4.19606,4.11032,8.93387,0.24031
18/09/2001,16.58476691,6.88972,44.5361,1.50058,5.44185,2.34945,4.1817,4.05914,8.99312,0.222
19/09/2001,16.62486927,6.79879,40.68786,1.48543,5.44978,2.20108,3.7036,3.89267,9.23056,0.21787
20/09/2001,16.6698972,6.42547,37.89775,1.50847,5.37428,1.95123,3.44241,3.40597,8.84483,0.19666
21/09/2001,16.71266166,5.88164,38.42358,1.50994,5.0417,1.88593,3.60991,3.09263,8.1327,0.17707
24/09/2001,16.75962204,6.50704,43.78374,1.43386,5.33473,2.04432,3.49046,3.22633,8.45898,0.1787
25/09/2001,16.80342261,6.81196,44.57459,1.43386,5.04121,2.09982,3.64057,3.34873,8.51834,0.17762
26/09/2001,16.84912564,6.84933,44.96339,1.43386,5.0294,2.15873,3.67975,3.33456,8.96343,0.16622
27/09/2001,16.89065321,7.16622,45.65836,1.48564,5.23332,2.19361,3.53095,3.39463,9.08262,0.1641
28/09/2001,16.93360414,7.1478,47.70325,1.47731,5.28422,2.30136,3.71565,3.59468,9.70581,0.17083
01/10/2001,16.9724892,6.96171,45.26536,1.5164,5.22149,2.22306,3.63233,3.5973,9.70581,0.17991
02/10/2001,17.01700338,7.10013,47.01543,1.5925,5.27442,2.13922,3.51908,3.4638,9.70581,0.17728
03/10/2001,17.06265816,6.99149,47.76327,1.55856,5.19272,2.10558,3.50275,3.42133,9.46824,0.17261
04/10/2001,17.10387455,7.30496,49.53198,1.55856,5.35189,2.09803,3.4946,3.47365,10.09167,0.17428
05/10/2001,17.14395671,6.96875,49.44581,1.55856,5.32676,2.10817,3.45684,3.46161,10.03167,0.17036
08/10/2001,17.18879141,7.04393,49.1137,1.55009,5.22653,2.08432,3.49629,3.39024,9.8541,0.16941
09/10/2001,17.22956701,7.07302,48.38776,1.5737,5.38698,2.10276,3.5648,3.37962,10.09128,0.1676
10/10/2001,17.27278751,7.39928,48.6259,1.5555,5.33963,2.25604,3.81357,3.58363,9.85397,0.17004
11/10/2001,17.31365588,7.27322,50.91106,1.56768,5.45513,2.30135,3.95477,3.76371,10.21001,0.19065
12/10/2001,17.35751699,7.27322,50.9237,1.60654,5.61681,2.24293,3.7929,3.82545,10.18046,0.17472
15/10/2001,17.40059346,7.20383,47.5851,1.60654,5.69474,2.15264,3.89705,3.83285,10.03205,0.17646
16/10/2001,17.44249843,7.47092,48.90307,1.60654,5.72632,2.20173,3.99255,3.8063,10.18033,0.18332
17/10/2001,17.48910622,7.79289,48.79659,1.62611,5.78047,2.29663,3.90206,3.88186,10.29891,0.18343
18/10/2001,17.53025693,7.71279,48.4945,1.57801,5.66376,2.314,3.84813,3.81421,10.00224,0.18399
19/10/2001,17.56946584,7.36254,46.45635,1.58587,5.44136,2.23535,3.80944,3.60352,9.8541,0.17846
22/10/2001,17.57444,7.51061,46.45418,1.58587,5.4241,2.26152,3.86937,3.59428,9.70557,0.19677
23/10/2001,18.05133,7.71052,47.25948,1.58587,5.32473,2.33104,3.77372,3.68072,10.12096,0.20588
24/10/2001,18.20609,7.9679,48.43401,1.58587,5.42529,2.37857,3.64518,3.84613,10.26976,0.20651
25/10/2001,17.81239,7.7121,48.30402,1.62624,5.492,2.28452,3.72547,3.95264,10.26976,0.19608
26/10/2001,18.56375,7.69457,49.77276,1.59508,5.58791,2.35552,3.74762,4.23329,10.44745,0.21295
29/10/2001,18.60465,7.4954,48.63764,1.53033,5.52864,2.29502,3.70099,4.12254,10.32859,0.21295
30/10/2001,18.73188,7.14175,46.79153,1.52627,5.4932,2.19688,3.59616,3.91472,10.09128,0.21046
